4K8K,#genre#
【电影】国内精彩战争片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382745094   
【电影】国内精彩战争片,https://live.metshop.top/yy/WORD     
【电影】国内精彩战争片,http://43.138.170.29:35455/yy/1382745094

【电影】高分战争电影片,http://mmitv.top/pltv/yy.php?id=1354930204  
【电影】高分战争电影片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354930204  
【电影】高分战争电影片,https://live.metshop.top/yy/WORD    
【电影】高分战争电影片,http://43.138.170.29:35455/yy/1354930204

【电影】国内战争大片合集,http://mmitv.top/pltv/yy.php?id=1382749950 
【电影】国内战争大片合集,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382749950   
【电影】国内战争大片合集,https://live.metshop.top/yy/WORD    
【电影】国内战争大片合集,http://43.138.170.29:35455/yy/1382749950

【电影】解放：苏联战争巨片,http://mmitv.top/pltv/yy.php?id=1354936249  
【电影】解放：苏联战争巨片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354936249  
【电影】解放：苏联战争巨片,https://live.metshop.top/yy/WORD    
【电影】解放：苏联战争巨片,http://43.138.170.29:35455/yy/1354936249

明星经典,#genre#      

【电影】周星驰,http://123.132.226.194:31028/hls/39/index.m3u8

【电影】周星驰1,http://mmitv.top/pltv/yy.php?id=1354889048  
【电影】周星驰1,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354889048  
【电影】周星驰1,https://live.metshop.top/yy/1354889048   
【电影】周星驰1,http://43.138.170.29:35455/yy/1354889048

【电影】周星驰2,https://live.metshop.top/huya/11342412     
【电影】周星驰2,http://hls.ye23.vip/wl/huya2205.php?id=11342412
【电影】周星驰2,https://epg.112114.xyz/huya/11342412   
【电影】周星驰2,http://43.128.40.42:198/虎牙直播/huya.php?id=11342412
【电影】周星驰2,http://43.138.170.29:35455/huya/11342412 
【电影】周星驰2,https://www.goodiptv.club/huya/11342412

【电影】刘德华,https://live.metshop.top/huya/11342424   
【电影】刘德华,http://hls.ye23.vip/wl/huya2205.php?id=11342424
【电影】刘德华,https://epg.112114.xyz/huya/11342424     
【电影】刘德华,http://43.128.40.42:198/虎牙直播/huya.php?id=11342424
【电影】刘德华,http://43.138.170.29:35455/huya/11342424    
【电影】刘德华,https://www.goodiptv.club/huya/11342424

【电影】刘德华1,http://epg.112114.xyz/douyu/2516864
【电影】刘德华1,https://www.goodiptv.club/douyu/2516864
【电影】刘德华1,https://live.metshop.top/douyu/2516864
【电影】刘德华1,http://43.138.170.29:35455/douyu/2516864

【电影】刘德华2,http://123.132.226.194:31028/hls/40/index.m3u8

【电影】林正英,http://mmitv.top/pltv/yy.php?id=1382878583  
【电影】林正英,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382878583   
【电影】林正英,https://live.metshop.top/yy/1382878583    
【电影】林正英,http://43.138.170.29:35455/yy/1382878583

【电影】林正英1,https://live.metshop.top/huya/11342421   
【电影】林正英1,http://hls.ye23.vip/wl/huya2205.php?id=11342421
【电影】林正英1,https://epg.112114.xyz/huya/11342421    
【电影】林正英1,http://43.128.40.42:198/虎牙直播/huya.php?id=11342421
【电影】林正英1,http://43.138.170.29:35455/huya/11342421   
【电影】林正英1,https://www.goodiptv.club/huya/11342421

【电影】林正英2,http://mmitv.top/pltv/yy.php?id=1351505899  
【电影】林正英2,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351505899  
【电影】林正英2,https://live.metshop.top/yy/1351505899   
【电影】林正英2,http://43.138.170.29:35455/yy/1351505899

【电影】周润发1,https://live.metshop.top/huya/11342387   
【电影】周润发1,http://hls.ye23.vip/wl/huya2205.php?id=11342387
【电影】周润发1,https://epg.112114.xyz/huya/11342387  
【电影】周润发1,http://43.128.40.42:198/虎牙直播/huya.php?id=11342387
【电影】周润发1,http://43.138.170.29:35455/huya/11342387   
【电影】周润发1,https://www.goodiptv.club/huya/11342387

【电影】周润发2,http://mmitv.top/pltv/yy.php?id=1354888733   
【电影】周润发2,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354888733 
【电影】周润发2,https://live.metshop.top/yy/1354888733    
【电影】周润发2,http://43.138.170.29:35455/yy/1354888733

【电影】李连杰,https://live.metshop.top/huya/11342390     
【电影】李连杰,http://hls.ye23.vip/wl/huya2205.php?id=11342390
【电影】李连杰,https://epg.112114.xyz/huya/11342390    
【电影】李连杰,http://43.128.40.42:198/虎牙直播/huya.php?id=11342390
【电影】李连杰,http://43.138.170.29:35455/huya/11342390   
【电影】李连杰,https://www.goodiptv.club/huya/11342390

【电影】李连杰1,http://123.132.226.194:31028/hls/38/index.m3u8

【电影】成龙,http://123.132.226.194:31028/hls/41/index.m3u8

【电影】成龙1,https://live.metshop.top/huya/11342386   
【电影】成龙1,http://hls.ye23.vip/wl/huya2205.php?id=11342386
【电影】成龙1,https://epg.112114.xyz/huya/11342386    
【电影】成龙1,http://43.128.40.42:198/虎牙直播/huya.php?id=11342386
【电影】成龙1,http://43.138.170.29:35455/huya/11342386   
【电影】成龙1,https://www.goodiptv.club/huya/11342386

【电影】成龙2,http://mmitv.top/pltv/yy.php?id=1354888751  
【电影】成龙2,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354888751   
【电影】成龙2,https://live.metshop.top/yy/1354888751    
【电影】成龙2,http://43.138.170.29:35455/yy/1354888751

【电影】成龙3,http://epg.112114.xyz/douyu/3379942    
【电影】成龙3,https://www.goodiptv.club/douyu/3379942    
【电影】成龙3,https://live.metshop.top/douyu/3379942     
【电影】成龙3,http://43.138.170.29:35455/douyu/3379942

【电影】吴京,http://123.132.226.194:31028/hls/42/index.m3u8

【电影】李小龙,http://123.132.226.194:31028/hls/103/index.m3u8

【电影】甄子丹,http://123.132.226.194:31028/hls/104/index.m3u8

【电影】王宝强,http://123.132.226.194:31028/hls/106/index.m3u8

【电影】洪金宝,https://live.metshop.top/huya/11279251   
【电影】洪金宝,http://hls.ye23.vip/wl/huya2205.php?id=11279251
【电影】洪金宝,https://epg.112114.xyz/huya/11279251    
【电影】洪金宝,http://43.128.40.42:198/虎牙直播/huya.php?id=11279251
【电影】洪金宝,http://43.138.170.29:35455/huya/11279251  
【电影】洪金宝,https://www.goodiptv.club/huya/11279251

【电影】许氏三杰,https://live.metshop.top/huya/11602033  
【电影】许氏三杰,http://hls.ye23.vip/wl/huya2205.php?id=11602033
【电影】许氏三杰,https://epg.112114.xyz/huya/11602033    
【电影】许氏三杰,http://43.128.40.42:198/虎牙直播/huya.php?id=11602033
【电影】许氏三杰,http://43.138.170.29:35455/huya/11602033  
【电影】许氏三杰,https://www.goodiptv.club/huya/11602033

【电影】梁家辉,https://live.metshop.top/huya/11342429   
【电影】梁家辉,http://hls.ye23.vip/wl/huya2205.php?id=11342429
【电影】梁家辉,https://epg.112114.xyz/huya/11342429    
【电影】梁家辉,http://43.128.40.42:198/虎牙直播/huya.php?id=11342429
【电影】梁家辉,http://43.138.170.29:35455/huya/11342429    
【电影】梁家辉,https://www.goodiptv.club/huya/11342429

【电影】王晶,https://live.metshop.top/huya/11602058   
【电影】王晶,http://hls.ye23.vip/wl/huya2205.php?id=11602058
【电影】王晶,https://epg.112114.xyz/huya/11602058    
【电影】王晶,http://43.128.40.42:198/虎牙直播/huya.php?id=11602058
【电影】王晶,http://43.138.170.29:35455/huya/11602058   
【电影】王晶,https://www.goodiptv.club/huya/11602058

【电影】沈腾,https://live.metshop.top/huya/11601968   
【电影】沈腾,http://hls.ye23.vip/wl/huya2205.php?id=11601968
【电影】沈腾,https://epg.112114.xyz/huya/11601968   
【电影】沈腾,http://43.128.40.42:198/虎牙直播/huya.php?id=11601968
【电影】沈腾,http://43.138.170.29:35455/huya/11601968   
【电影】沈腾,https://www.goodiptv.club/huya/11601968

【电影】徐克,https://epg.112114.xyz/huya/11352909    
【电影】徐克,http://hls.ye23.vip/wl/huya2205.php?id=11352909
【电影】徐克,https://live.metshop.top/huya/11352909   
【电影】徐克,http://43.128.40.42:198/虎牙直播/huya.php?id=11352909
【电影】徐克,http://43.138.170.29:35455/huya/11352909   
【电影】徐克,https://www.goodiptv.club/huya/11352909

【电影】黄渤,https://live.metshop.top/huya/11352876   
【电影】黄渤,http://hls.ye23.vip/wl/huya2205.php?id=11352876
【电影】黄渤,https://epg.112114.xyz/huya/11352876     
【电影】黄渤,http://43.128.40.42:198/虎牙直播/huya.php?id=11352876
【电影】黄渤,http://43.138.170.29:35455/huya/11352876  
【电影】黄渤,https://www.goodiptv.club/huya/11352876

【电影】黄渤1,http://123.132.226.194:31028/hls/105/index.m3u8

【电影】强森,https://live.metshop.top/huya/21059581   
【电影】强森,http://hls.ye23.vip/wl/huya2205.php?id=21059581
【电影】强森,https://epg.112114.xyz/huya/21059581   
【电影】强森,http://43.128.40.42:198/虎牙直播/huya.php?id=21059581
【电影】强森,http://43.138.170.29:35455/huya/21059581   
【电影】强森,https://www.goodiptv.club/huya/21059581

【电影】斯坦森,https://live.metshop.top/huya/21059588   
【电影】斯坦森,http://hls.ye23.vip/wl/huya2205.php?id=21059588
【电影】斯坦森,https://epg.112114.xyz/huya/21059588    
【电影】斯坦森,http://43.128.40.42:198/虎牙直播/huya.php?id=21059588
【电影】斯坦森,http://43.138.170.29:35455/huya/21059588   
【电影】斯坦森,https://www.goodiptv.club/huya/21059588

【电影】金庸,https://epg.112114.xyz/huya/11602082   
【电影】金庸,http://hls.ye23.vip/wl/huya2205.php?id=11602082
【电影】金庸,https://live.metshop.top/huya/11602082   
【电影】金庸,http://43.128.40.42:198/虎牙直播/huya.php?id=11602082
【电影】金庸,http://43.138.170.29:35455/huya/11602082   
【电影】金庸,https://www.goodiptv.club/huya/11602082

动漫动画,#genre#      

黑莓动画,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8

金鹰卡通,rtsp://115.153.212.72/PLTV/88888888/224/3221225585/iptv7983.smil?
金鹰卡通,rtsp://115.153.233.154/PLTV/88888888/224/3221226972/80382319.smil      
金鹰卡通,rtsp://115.153.233.154/PLTV/88888888/224/3221225585/iptv7983.smil
金鹰卡通,rtsp://115.153.245.70/PLTV/88888888/224/3221225585/iptv7983.smil
金鹰卡通,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227312/10000100000000060000000001945876_0.smil    
金鹰卡通,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001098/index.m3u8
金鹰卡通,http://[2409:8087:2001:20:2800:0:df6e:eb18]/wh7f454c46tw1873256595_-856782013/ott.mobaibox.com/PLTV/88888890/224/3221226303/index.m3u8?icpid=88888890&RTS=1687954085&from=40&popid=40&hms_devid=2113&prioritypopid=40&vqe=3

卡酷少儿,rtsp://115.153.212.72/PLTV/88888888/224/3221225566/iptv101695.smil?
卡酷少儿,rtsp://115.153.233.154/PLTV/88888888/224/3221225566/iptv101695.smil  
卡酷少儿,rtsp://115.153.245.70/PLTV/88888888/224/3221225566/iptv101695.smil
卡酷少儿,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001245/index.m3u8   
卡酷少儿,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001245/index.m3u8?love=freedom
卡酷少儿,http://[2409:8087:2001:20:2800:0:df6e:eb04]/wh7f454c46tw1904540750_-2025464312/ott.mobaibox.com/PLTV/88888890/224/3221226305/index.m3u8?icpid=88888890&RTS=1687954116&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3

浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8

海看少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?fmmv6   
海看少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?IAS

嘉佳卡通,rtsp://115.153.245.70/PLTV/88888888/224/3221225588/10000100000000060000000000140157_0.smil
嘉佳卡通,rtsp://115.153.212.72/PLTV/88888888/224/3221225588/10000100000000060000000000140157_0.smil? 
嘉佳卡通,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001227/index.m3u8
嘉佳卡通,http://[2409:8087:2001:20:2800:0:df6e:eb05]/wh7f454c46tw2246498188_271805725/ott.mobaibox.com/PLTV/88888890/224/3221227009/index.m3u8?icpid=88888890&RTS=1687954458&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3

优漫卡通,http://[2409:8087:2001:20:2800:0:df6e:eb05]/wh7f454c46tw2037448469_-1630916801/ott.mobaibox.com/PLTV/88888890/224/3221226982/index.m3u8?icpid=88888890&RTS=1687954249&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
优漫卡通,http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw1515699235_591295669/ott.mobaibox.com/PLTV/88888890/224/3221225933/index.m3u8?icpid=88888890&RTS=1687953727&from=40&popid=40&hms_devid=2116&prioritypopid=40&vqe=3

哈哈炫动,rtsp://115.153.212.72/PLTV/88888888/224/3221225583/iptv7982.smil?
哈哈炫动,rtsp://115.153.245.70/PLTV/88888888/224/3221225583/iptv7982.smil
哈哈炫动,rtsp://115.153.233.154/PLTV/88888888/224/3221225583/iptv7982.smil
哈哈炫动,rtsp://118.212.169.207:554/PLTV/88888888/224/3221226968/10000100000000060000000000568712_0.smil   
哈哈炫动,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001232/index.m3u8     
哈哈炫动,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001232/index.m3u8?love=freedom
哈哈炫动,http://[2409:8087:2001:20:2800:0:df6e:eb19]/wh7f454c46tw1973202911_-433788268/ott.mobaibox.com/PLTV/88888890/224/3221226388/index.m3u8?icpid=88888890&RTS=1687954185&from=40&popid=40&hms_devid=2113&prioritypopid=40&vqe=3

动漫秀场,rtsp://115.153.233.154/PLTV/88888888/224/3221225613/iptv7997.smil

优优宝贝,rtsp://115.153.233.154/PLTV/88888888/224/3221227050/86502131.smil
优优宝贝,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227274/10000100000000060000000001646416_0.smil

新动漫,rtsp://115.153.245.70/PLTV/88888888/224/3221226973/86129004.smil
新动漫,rtsp://115.153.233.154/PLTV/88888888/224/3221226973/86129004.smil
新动漫,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227212/10000100000000060000000000680199_0.smil

晴天动画,rtsp://115.153.233.154/PLTV/88888888/224/3221227009/86502150.smil

IPTV少儿动画,rtsp://115.153.233.154/PLTV/88888888/224/3221227006/86440922.smil

南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8?zjiangsd

黑龙江少儿,http://[2409:8087:1a01:df::4035]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/1.m3u8

少儿动漫,http://[2409:8087:7001:20:1000::95]:6610/000000001000/8145334647720731271/index.m3u8?channel-id=wasusyt&Contentid=8145334647720731271&livemode=1&stbId=3

汪汪队立大功,http://[2409:8087:2001:20:2800:0:df6e:eb20]:80/ott.mobaibox.com/PLTV/4/224/3221228463/index.m3u8

小猪佩奇,http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/ott.mobaibox.com/PLTV/4/224/3221228460/index.m3u8

动画大放映,http://[2409:8087:2001:20:2800:0:df6e:eb21]:80/ott.mobaibox.com/PLTV/4/224/3221228579/index.m3u8

超级飞侠,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/ott.mobaibox.com/PLTV/4/224/3221228539/index.m3u8

兔八哥达菲鸭,http://epg.112114.xyz/douyu/3669437  
兔八哥达菲鸭,https://www.goodiptv.club/douyu/3669437    
兔八哥达菲鸭,https://live.metshop.top/douyu/3669437   
兔八哥达菲鸭,http://43.138.170.29:35455/douyu/3669437

名侦探柯南,http://epg.112114.xyz/douyu/6484910  
名侦探柯南,https://www.goodiptv.club/douyu/6484910   
名侦探柯南,https://live.metshop.top/douyu/6484910   
名侦探柯南,http://43.138.170.29:35455/douyu/6484910

柯南1,http://epg.112114.xyz/douyu/5189447  
柯南1,https://www.goodiptv.club/douyu/5189447    
柯南1,https://live.metshop.top/douyu/5189447   
